Date,China: GDP: Current Prices:PoP GROWTHRATE,Surveyed Urban Unemployment Rate in 31 Big Cities and Towns:PoP chg,China: Urban Surveyed Unemployed Rate: Mean:PoP chg,China: No. of New Employed Persons in Urban Areas: YTD:PoP GROWTHRATE,China: Current Employment Sentiment Index:PoP chg,China: Employment Expectation Index:PoP chg,China: Consumer Confidence Index: Employment:PoP chg,China: Consumer Satisfaction Index: Employment:PoP chg,China: Consumer Expectation Index: Employment:PoP chg,China: Total Retail Sales of Consumer Goods:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Merchandise Retail:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Catering Revenue:PoP GROWTHRATE,China: Total Retail Sales of Consumer Goods: Retail Sales of the Enterprises (units) excluding Vehicles:PoP GROWTHRATE,China: Retail Sales of the Enterprises (units) above Designated Size:PoP GROWTHRATE,China: Value of Imports and Exports:PoP GROWTHRATE,China: Trade Balance:Combine With Forecast:PoP GROWTHRATE,ChinaBond: Government Bond YTM: 10Y:PoP chg,T-Bond YTM: 10Y:PoP chg,Yicai Research Institute: China Financial Condition Index:PoP chg,Percent Change: SSE Composite Index,Percent Change: CSI 300 Index,Percent Change: SZSE Component Index,Hang Seng Index:PoP GROWTHRATE,USA: Wilshire 5000 Total Market Full Cap Index:PoP GROWTHRATE,USA: The NASDAQ Composite Index:PoP GROWTHRATE,USA: S&P 500 Index:PoP GROWTHRATE,China: Financial Institutions: Total Loans Balance: RMB:PoP GROWTHRATE,China: Financial Institutions: New RMB Loans:PoP GROWTHRATE,China: Financial Institutions: Total Deposits Balance: RMB:PoP GROWTHRATE,China: Financial Institutions: New RMB Deposits:PoP GROWTHRATE,China: M0:PoP GROWTHRATE,China: M1:PoP GROWTHRATE,China: Credit Lending Weighted Interest Rate of Depository Institutions: 3M:PoP chg,China: SHIBOR: O/N:PoP chg,China: SHIBOR: 1W:PoP chg,China: Industrial Capacity Utilization:PoP chg,Wind Consensus: China: PMI:PoP chg,China: Non-manufacturing PMI: Service Industry:PoP chg,China: Non-manufacturing PMI: Service Industry: New Orders:PoP chg,China: Non-manufacturing PMI: Construction:PoP chg,China: Non-manufacturing PMI: Construction: New Orders:PoP chg,China: Non-manufacturing PMI: New Orders:PoP chg,China: Steel Industry PMI:PoP chg,China: Industrial Added Value Above Designated Size: Mining: YoY,China: Industrial Added Value Above Designated Size: YoY,China: Industrial Added Value Above Designated Size: Electric Power, Gas and Water Production and Supply: YoY,China: Industrial Added Value Above Designated Size: Fixed-base Index:PoP GROWTHRATE,China: Industrial Added Value Above Designated Size: High-Tech Industry: YoY,China: Industrial Added Value Above Designated Size: Manufacturing: YoY,China: Business Climate Index:PoP chg,China: Business Climate Index: Spot Index:PoP chg,China: Business Climate Index: Expectation Index:PoP chg,China: Manufacturing PMI:PoP chg,China: Manufacturing PMI: New Orders:PoP chg,China Electricity Coal of Purchasing Manager Index: Composite Index:PoP chg,China Forestry Purchasing Managers' Index:PoP chg,China: FAI: YTD:PoP GROWTHRATE,China: Completed Investment in Real Estate Development: YTD:PoP GROWTHRATE,China: CPI: Fixed-base Index:PoP GROWTHRATE,China: PPI: Fixed-base Index:PoP GROWTHRATE,China: PPI: Total Industry Products: MoM,China: CPI: Excluding Food and Energy (Core CPI): MoM,China: Basket Crude Oil Price Change Rate,China: Consumer Confidence Index:PoP chg,China: Consumer Expectation Index:PoP chg,China: Index of Future Price Expectation:PoP chg,China Bulk Commodity Price Index: General Index:PoP,China: Price Index for Means of Production:PoP,China Bulk Commodity Price Index: Energy:PoP,China: CPI: Food: MoM,China: CPI: Non-food: MoM,China: CPI: Consumer Goods: MoM,China: CPI: Services: MoM,China: PPI: Means of Production: MoM,China: PPI: Consumer Goods: MoM,China: BCI: Labor Costs:PoP,Ask: USD/CNY: 2M-Bid: USD/CNY: 2M:PoP GROWTHRATE,Ask: USD/CNY: 2W-Bid: USD/CNY: 2W:PoP GROWTHRATE,Real Effective Exchange Rate Index: CNY:PoP GROWTHRATE,Nominal Effective Exchange Rate Index: CNY:PoP GROWTHRATE,Ask: USD/CNY: 1Y-Bid: USD/CNY: 1Y:PoP GROWTHRATE,China: Central Parity Rate: USDCNY:PoP GROWTHRATE,USD/CNY: Spot Exchange Rate:PoP GROWTHRATE
2006-09-22,,,,,,,,,,,,,,,,,-0.06,,,-0.892641,-0.902283,-0.298293,-0.109708472,-0.361279747,-0.844579906,-0.246884633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095928112,-0.088378265
2006-09-25,,,,,,,,,,,,,,,,,,,,-0.173587,-0.178419,0.047776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-26,,,,,,,,,,,,,,,,,0.0,,,-0.564863,-1.074979,-1.43559,-1.365483893,0.736148029,0.544076049,0.748864622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058100617,-0.046722187
2006-09-27,,,,,,,,,,,,,,,,,0.0,,,0.724146,0.992232,0.743378,1.225582452,0.125654467,0.090613148,0.018706064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098595652,-0.160537012
2006-09-28,,,,,,,,,,,,,,,,,0.0,,,0.691231,1.158544,1.094451,0.051694508,0.188186151,0.292495262,0.191348994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093629412,0.0
2006-09-29,,,,,,,,,,,,,,,,,0.0,,,0.890117,1.172529,0.895631,0.071164599,-0.292887239,-0.511876042,-0.246729097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125976650574678,0.050590647
2006-09-30,6.239769517,,,,,,,,,7.543754404,,,,,3.171566881,-20.57912528,-0.001,,,,,,,,,,1.000172022,16.03031431,1.188467947,,6.025232929,1.699455521,,,,,,,,,,,,,16.1,,,,,0.8,,,3.9,5.4,,,,16.26033848,15.38008061,,,-0.1,,,1.5,1.7,4.75,-1.258727505,,-6.981382979,1.4,0.0,,,,,,,,1.5741406321208018,0.8402307539233433,,,
2006-10-03,,,,,,,,,,,,,,,,,,,,,,,,0.126156451,0.270014111,0.209347161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2006-10-04,,,,,,,,,,,,,,,,,,,,,,,0.128732946,1.273636592,2.086257469,1.200313927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2006-10-05,,,,,,,,,,,,,,,,,,,,,,,1.567192727,0.476043536,0.669527373,0.221939546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2006-10-06,,,,,,,,,,,,,,,,,,,,,,,-0.02390323,-0.310206019,-0.275707734,-0.269350466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2006-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1184,2.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-09,,,,,,,,,,,,,,,,,0.0,,,1.88088,2.338047,1.870953,,,,,,,,,,,,-0.0194,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-10,,,,,,,,,,,,,,,,,-0.01,,,-0.029293,0.081542,-0.571292,0.836424217,0.247729276,0.158195054,0.204136043,,,,,,,,-0.0068,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031599371,0.055675062
2006-10-11,,,,,,,,,,,,,,,,,-0.02,,,0.293692,-0.093164,-0.15888,0.219074589,-0.28907722,-0.309708922,-0.256716758,,,,,,,,0.0033,-0.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454855591194736,0.1390521922512544
2006-10-12,,,,,,,,,,,,,,,,,-0.0148,,,-0.666051,-0.655057,-0.613038,0.057645147,1.049068554,1.629014742,0.949586534,,,,,,,,-0.0012,-0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012631207,-0.024004296
2006-10-13,,,,,,,,,,,,,,,,,-0.0011,,,0.364136,0.307185,0.730966,0.645644769,0.286064764,0.472418051,0.20451179,,,,,,,,-0.0054,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073283218,-0.161863488
2006-10-16,,,,,,,,,,,,,,,,,,,,-0.748436,-0.864152,-1.096803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-17,,,,,,,,,,,,,,,,,-0.0034,,,-0.41766,-0.286849,0.25768,0.025759861,-0.427742785,-0.802333565,-0.365885301,,,,,,,,-0.0055,0.0646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04802285,-0.029082081
2006-10-18,,,,,,,,,,,,,,,,,0.0002,,,1.320029,1.636327,2.177031,0.184399933,0.102009598,-0.333184136,0.13992625,,,,,,,,-0.0023,0.0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031606562,-0.03668077
2006-10-19,,,,,,,,,,,,,,,,,0.0005,,,0.283574,0.124096,-0.00169,-0.339225513,0.142638842,0.162031976,0.073181801,,,,,,,,-0.0056,0.0294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006322112,0.045532734
2006-10-20,,,,,,,,,,,,,,,,,-0.0017,,,-0.105398,0.055927,0.23174,0.701267011,-0.040733198,0.058079451,0.119902338,,,,,,,,-0.0002,-0.0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.120188521,-0.045532734
2006-10-23,,,,,,,,,,,,,,,,,,,,-1.729816,-2.184932,-2.069286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-24,,,,,,,,,,,,,,,,,-0.0107,,,2.60243,2.224652,2.210408,0.350741435,0.040494028,-0.456132184,0.026139994,,,,,,,,-0.0004,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064537766,0.044299593
2006-10-25,,,,,,,,,,,,,,,,,0.0113,,,0.081155,0.470191,1.407645,0.024950876,0.363710241,0.499848959,0.350775834,,,,,,,,0.0023,-0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053145722,-0.006327312
2006-10-26,,,,,,,,,,,,,,,,,-0.0124,,,0.221405,0.640713,1.533033,1.072543783,0.663385687,0.950660602,0.495075525,,,,,,,,0.0578,-0.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08483859,-0.091157709
2006-10-27,,,,,,,,,,,,,,,,,0.0023,,,-0.1917,-1.170597,-0.570673,-0.306619734,-0.885495824,-1.204314176,-0.848755466,,,,,,,,0.0398,-0.0191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087446381,-0.06715534
2006-10-30,,,,,,,,,,,,,,,,,,,,0.137286,0.499566,0.040738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-31,,,,,,,,,,6.556700665,,,,,-9.71722529,44.30504979,0.0106,,,1.565878,1.260787,1.352922,,-0.04039588,0.124300298,0.000726,0.076636919,-256.0868644,0.463455718,,-2.855862443,1.314670729,,0.0285,0.0583,,,,,,,,,,14.7,,,,,,,,-2.3,-3.0,,,,12.43031986,12.43305299,,,0.2,,,-0.1,-0.4,,-2.728811871,,-7.903604616,-0.4,0.4,,,,,,,,0.9153714478670416,0.8850767135736959,,0.0139617828154303,0.019039761
2006-11-01,,,,,,,,,,,,,,,,,0.0033,,,0.964095,1.019889,0.458527,0.703140642,-0.852104973,-1.376732529,-0.737870961,,,,,,,,0.0138,0.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091421612,-0.08380208
2006-11-02,,,,,,,,,,,,,,,,,0.0012,,,-0.237052,0.016696,0.300721,1.405140311,-0.061143383,-0.014137697,-0.034367402,,,,,,,,0.0034,0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0381024961744635,0.0139718911182029
2006-11-03,,,,,,,,,,,,,,,,,0.0004,,,0.812828,0.583582,0.715054,0.186363294,-0.10198879,-0.13848369,-0.222577005,,,,,,,,-0.0002,-0.0353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026670223,-0.029216181
2006-11-06,,,,,,,,,,,,,,,,,,,,1.068657,1.316947,2.024035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-07,,,,,,,,,,,,,,,,,0.0046,,,0.170863,0.544668,0.938757,0.014573927,0.201491102,0.418826256,0.221528929,,,,,,,,0.0711,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031719247,-0.038090402
2006-11-08,,,,,,,,,,,,,,,,,-0.0109,,,-1.202045,-1.182703,-1.078444,-0.678509274,0.321543685,0.380607162,0.208050469,,,,,,,,0.1241,0.1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139640005,-0.07876617
2006-11-09,,,,,,,,,,,,,,,,,-0.0061,,,1.589068,1.771558,1.913084,0.75002801,-0.523034787,-0.375135655,-0.534723873,,,,,,,,0.0913,0.0962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027951416,-0.022879223
2006-11-10,,,,,,,,,,,,,,,,,-0.0125,,,-0.692598,-1.354484,-1.888939,-0.326181454,0.281974004,0.575359402,0.186283908,,,,,,,,0.1021,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038128162,-0.0254275
2006-11-13,,,,,,,,,,,,,,,,,,,,-1.039745,-1.880441,-2.390852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-14,,,,,,,,,,,,,,,,,0.0188,,,1.313148,1.219492,1.327786,0.052348588,0.759244406,1.003928184,0.633633548,,,,,,,,0.8003,0.3986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074993489,0.038143675
2006-11-15,,,,,,,,,,,,,,,,,0.0006,,,1.837479,2.743785,4.480987,1.130230496,0.377471393,0.496162843,0.240161561,,,,,,,,-0.0719,0.0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152460328847414,0.0254210360441042
2006-11-16,,,,,,,,,,,,,,,,,0.0037,,,0.967895,-0.096041,0.173382,0.319344995,0.158510039,0.257982362,0.228156289,,,,,,,,-0.3063,-0.1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022864692,0.0
2006-11-17,,,,,,,,,,,,,,,,,-0.0093,,,1.55783,1.878056,2.464624,0.149412681,0.059376548,-0.130747814,0.102821899,,,,,,,,-0.0374,0.2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015240224,0.0444712691170412
2006-11-20,,,,,,,,,,,,,,,,,,,,2.306834,1.989266,2.179649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-21,,,,,,,,,,,,,,,,,-0.0021,,,1.004968,1.198312,1.180598,0.282749702,0.237060561,0.086397319,0.164805214,,,,,,,,0.1644,0.0607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006353846,-0.001270721
2006-11-22,,,,,,,,,,,,,,,,,0.0733,,,0.186646,0.730594,0.717127,1.267637297,0.275862244,0.45277084,0.233543486,,,,,,,,0.0869,-0.2925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050842073,-0.068642907
2006-11-23,,,,,,,,,,,,,,,,,0.0091,,,1.02912,0.670309,0.298673,0.075448952,,,,,,,,,,,0.0241,0.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075039272,-0.038155318
2006-11-24,,,,,,,,,,,,,,,,,0.0046,,,-0.560086,0.101901,0.087918,-0.02606058,,,,,,,,,,,-0.0298,0.1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.089102741,-0.076354339
2006-11-27,,,,,,,,,,,,,,,,,,,,-0.172371,0.930049,1.641262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-28,,,,,,,,,,,,,,,,,-0.0314,,,-0.417921,-0.471425,-0.408914,-2.983451705,0.320064286,0.277678225,0.348188258,,,,,,,,-0.4306,-0.1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.43781503,0.1083568743719176,0.03187251
2006-11-29,,,,,,,,,,,,,,,,,-0.0075,,,0.753904,1.406801,1.781162,0.755739897,0.993648875,0.809938295,0.915949265,,,,,,,,-0.2197,-0.5591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.667494393872936,-0.118561216,-0.108408007
2006-11-30,,,,,,,,,,-2.547281598,,,,,10.19293448,-3.854445523,-0.003,,,2.200389,2.832152,3.838453,0.951481964,0.15807156,-0.018914474,0.082139635,0.871500346,243.2064168,1.525893281,,2.230531276,2.737606625,,-0.1386,-0.0867,,,,,,,,,,14.9,,,,,,,,0.6,-0.1,,,,12.38885386,11.6496151,,,-0.3,,,0.4,0.5,,-0.266202519,,-2.838452157,0.9,0.0,,,,,,,,-0.028931,-0.728316394,,0.053561182,-0.040842896
2006-12-01,,,,,,,,,,,,,,,,,0.0155,,,0.131473,0.867147,1.430529,-1.432431873,-0.276789421,-0.766157581,-0.280266436,,,,,,,,-0.0791,-0.0419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133956784,-0.035751223
2006-12-04,,,,,,,,,,,,,,,,,,,,2.835281,2.978908,2.218573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-05,,,,,,,,,,,,,,,,,0.0017,,,0.538339,0.757833,0.892506,1.28277857,0.391313354,0.162831591,0.399450933,,,,,,,,-0.0708,-0.0378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.35885922613534,0.049834206,-0.051114946
2006-12-06,,,,,,,,,,,,,,,,,-0.0061,,,-0.767548,-0.825981,-1.510199,0.432809787,-0.078140266,-0.266218227,-0.131557561,,,,,,,,-0.0455,-0.0206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.667494393873376,-0.067729468,-0.001278208
2006-12-07,,,,,,,,,,,,,,,,,0.0096,,,0.00677,-0.207765,-0.462242,-0.968442464,-0.411241155,-0.745661138,-0.39784606,,,,,,,,-0.0577,-0.0316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1009384808216662,0.075386359
2006-12-08,,,,,,,,,,,,,,,,,0.0404,,,-2.926255,-3.611505,-2.925864,-0.548121825,0.156862777,0.39752984,0.181035358,,,,,,,,-0.0144,-0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049817656,-0.054936984
2006-12-11,,,,,,,,,,,,,,,,,,,,4.148664,4.577047,5.491752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-12,,,,,,,,,,,,,,,,,-0.0134,,,1.76359,0.71869,0.535111,-0.09246183,-0.176177006,-0.462000715,-0.104793609,,,,,,,,-0.0733,-0.0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.92366472,-0.067644753,0.0153258662607402
2006-12-13,,,,,,,,,,,,,,,,,0.0068,,,0.202979,0.059242,-0.178318,-1.004543686,0.117485817,0.033305853,0.116823684,,,,,,,,-0.025,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.5511445,-0.089412312,-0.07026285
2006-12-14,,,,,,,,,,,,,,,,,-0.0126,,,1.153835,1.789888,1.202266,1.069207231,0.799146637,0.87756843,0.865190165,,,,,,,,-0.0342,-0.1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.18538861724147,-0.072866268,-0.065196967
2006-12-15,,,,,,,,,,,,,,,,,0.0067,,,1.102569,1.715171,2.055035,1.005792063,0.058224165,0.136427058,0.112179162,,,,,,,,-0.0812,-0.0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.67611365271222,-0.015347035,0.1022508045477987
2006-12-18,,,,,,,,,,,,,,,,,,,,2.573807,2.595367,3.644978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-19,,,,,,,,,,,,,,,,,-0.0075,,,1.360939,0.278481,-0.378285,-1.196949306,0.155823951,-0.247476036,0.2155877,,,,,,,,-0.0681,-0.0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.3972804,0.0191662674280834,0.0294066883156141
2006-12-20,,,,,,,,,,,,,,,,,0.0035,,,0.381867,0.786023,1.103712,1.442623528,-0.077881624,-0.079882075,-0.141800184,,,,,,,,-0.0436,-0.0433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.53605157,-0.092031604,-0.09336412
2006-12-21,,,,,,,,,,,,,,,,,-0.0068,,,-1.275364,-1.423255,-1.634723,-0.089852685,-0.370768305,-0.485604221,-0.368073101,,,,,,,,-0.0115,-0.0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.6382044,-0.010230964,0.0102359383885808
2006-12-22,,,,,,,,,,,,,,,,,0.0165,,,0.031157,-0.698853,-1.452455,0.506858816,-0.450671871,-0.609090886,-0.533040505,,,,,,,,0.0296,0.1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001278944,0.006396929
2006-12-25,,,,,,,,,,,,,,,,,,,,3.929481,2.292625,2.249698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-26,,,,,,,,,,,,,,,,,0.0011,,,1.805185,-0.04466,-0.409426,,,,,,,,,,,,0.0308,-0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001278437,-0.008950205
2006-12-27,,,,,,,,,,,,,,,,,-0.0011,,,2.284723,2.303071,2.095786,,0.779123536,0.731106951,0.699082228,,,,,,,,0.0754,-0.0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.23215567939549,0.0127836369621103,-0.060114988
2006-12-28,,,,,,,,,,,,,,,,,-0.0148,,,1.230372,-0.148471,-0.822828,1.390389408,-0.155339837,-0.232664066,-0.147988679,,,,,,,,-0.0078,-0.2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.546510810816415,-0.103594482,-0.031990787
2006-12-29,,,,,,,,,,,,,,,,,-0.0058,,,4.201599,3.08667,3.275956,-0.186105312,-0.467472608,-0.42471856,-0.452335077,,,,,,,,0.0096,-0.1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079367115,-0.07681967
2006-12-30,,,,,,,,,,,,,,,,,0.0002,,,,,,,,,,,,,,,,,-0.1552,-0.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,12.64466544,,,,,,,,,9.468764053,,,,,-0.946514513,-8.797930071,0.0065,,,,,,,,,,0.956118674,10.16326455,0.320304004,,5.877637601,3.539794539,,0.0024,-0.2861,,,,,,,,,,14.7,,,,,2.7,,,-0.5,-0.7,,,,16.42750755,16.61285119,,,0.0,,,1.1,1.2,3.8,4.989220819,,7.120849024,3.8,0.2,,,,,,,,0.36103729,-0.549739604,,,
2007-01-03,,,,,,,,,,,,,,,,,,,,,,,0.50688199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1395548555355397
2007-01-04,,,,,,,,,,,,,,,,,,,,1.504219,1.276061,0.875595,-1.918060175,0.156158533,1.241457197,0.122753936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134430133
2007-01-05,,,,,,,,,,,,,,,,,-0.0028,,,-2.739054,0.280152,0.013392,0.923040806,-0.724286224,-0.784834459,-0.610316422,,,,,,,,-0.0263,-0.0181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030735737,0.0448301265953965
2007-01-08,,,,,,,,,,,,,,,,,,,,2.493626,2.830502,2.449406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-09,,,,,,,,,,,,,,,,,-0.0125,,,3.716203,3.215022,3.028774,-0.659093033,0.039184953,0.230641864,-0.051682332,,,,,,,,-0.0175,-0.0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072977284,-0.078108498
2007-01-10,,,,,,,,,,,,,,,,,-0.0129,,,0.63295,2.539901,3.777883,-1.671029056,0.273865586,0.632247434,0.193847869,,,,,,,,-0.0027,-0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003842238,-0.001280976
2007-01-11,,,,,,,,,,,,,,,,,-0.0055,,,-1.962998,-1.078784,-0.768104,-0.939429624,0.758979998,1.032334043,0.63198821,,,,,,,,-0.0175,-0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133283799,-0.149987529
2007-01-12,,,,,,,,,,,,,,,,,0.0155,,,-3.682164,-2.593711,-1.407006,1.16948581,0.522093422,0.720580061,0.484140302,,,,,,,,-0.0293,-0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6337068793424,0.04487496,0.032067522
2007-01-15,,,,,,,,,,,,,,,,,,,,4.744594,5.225769,6.253269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
